datetime,open,high,low,close,bearish_engulfing
2017-09-08,114.09,114.55,113.44,114.18,0
2017-09-07,114.2,114.47,113.74,114.09,0
2017-09-06,113.89,114.31,113.69,114.22,0
2017-09-05,114.49,114.57,113.68,113.91,0
2017-09-04,113.41,114.78,113.32,114.5,0
2017-09-01,114.71,115.09,114.18,114.3,1
2017-08-31,114.39,114.86,114.19,114.72,0
2017-08-30,114.88,115.35,114.36,114.41,0
2017-08-29,114.38,115.11,113.91,114.87,0
2017-08-28,114.14,114.68,113.98,114.37,0
2017-08-25,113.49,114.46,113.38,114.29,0
2017-08-24,112.98,113.58,112.71,113.48,0
2017-08-23,113.17,113.36,112.83,112.95,0
2017-08-22,113.27,113.55,112.88,113.17,0
2017-08-21,113.31,113.38,112.55,113.28,0
2017-08-18,113.8,113.89,113.0,113.16,0
2017-08-17,114.08,114.28,113.66,113.8,0
2017-08-16,113.8,114.22,113.53,114.11,0
2017-08-15,112.77,113.86,112.69,113.78,0
2017-08-14,113.39,113.77,112.65,112.78,0
2017-08-11,113.47,113.66,113.19,113.51,0
2017-08-10,114.22,114.32,113.27,113.46,0
2017-08-09,113.25,114.28,112.94,114.23,0
2017-08-08,113.76,113.94,113.13,113.22,0
2017-08-07,113.73,114.09,113.64,113.81,0
2017-08-04,113.61,114.12,113.46,113.77,0
2017-08-03,114.06,114.33,113.36,113.62,0
2017-08-02,114.27,114.81,113.84,114.06,0
2017-08-01,114.02,114.53,113.76,114.28,0
2017-07-31,114.2,114.67,113.8,114.03,0
2017-07-28,115.28,115.41,114.1,114.23,0
2017-07-27,116.93,117.0,115.13,115.32,0
2017-07-26,117.5,117.64,116.44,116.92,0
2017-07-25,117.36,117.91,117.12,117.47,0
2017-07-24,117.44,117.64,116.92,117.37,0
2017-07-21,117.67,117.83,117.27,117.5,0
2017-07-20,117.18,117.76,116.64,117.65,0
2017-07-19,117.39,117.64,116.94,117.19,0
2017-07-18,117.0,117.67,116.69,117.38,0
2017-07-17,116.81,117.28,116.53,117.0,0
2017-07-14,117.13,117.47,116.41,116.8,0
2017-07-13,117.19,117.67,116.8,117.12,0
2017-07-12,118.22,118.31,117.18,117.22,1
2017-07-11,118.11,118.41,117.84,118.22,0
2017-07-10,118.23,118.63,117.95,118.1,0
2017-07-07,117.86,118.45,117.72,118.15,0
2017-07-06,117.49,117.94,117.0,117.87,0
2017-07-05,117.31,117.81,117.0,117.49,0
2017-07-04,117.67,117.79,117.0,117.32,0
2017-07-03,117.02,117.8,116.74,117.66,0
2017-06-30,117.38,117.47,116.61,117.27,0
2017-06-29,117.02,117.81,116.93,117.36,0
2017-06-28,117.0,117.22,116.11,117.03,0
2017-06-27,115.07,117.08,114.63,116.99,0
2017-06-26,114.59,115.11,114.59,115.03,0
2017-06-23,114.59,115.02,114.44,114.8,0
2017-06-22,114.5,114.61,113.98,114.56,0
2017-06-21,114.32,114.66,113.97,114.53,0
2017-06-20,114.29,114.67,114.07,114.31,0
2017-06-19,113.83,114.53,113.78,114.33,0
2017-06-16,113.76,114.45,113.65,113.85,0
2017-06-15,112.84,113.83,112.47,113.75,0
2017-06-14,113.62,113.86,112.55,112.84,0
2017-06-13,113.45,114.11,113.33,113.61,0
2017-06-12,113.83,114.0,113.11,113.47,0
2017-06-09,113.72,114.19,113.28,113.81,0
2017-06-08,113.79,114.22,113.43,113.73,0
2017-06-07,113.77,114.0,113.11,113.8,0
2017-06-06,114.47,114.56,113.28,113.72,0
2017-06-05,114.7,114.87,114.34,114.43,1
2017-06-02,114.61,115.06,114.44,114.75,0
2017-06-01,114.45,114.92,114.34,114.62,0
2017-05-31,113.72,114.5,113.47,114.46,0
2017-05-30,113.75,114.02,113.02,113.72,0
2017-05-29,114.25,114.52,113.78,113.78,0
2017-05-26,114.95,115.05,113.94,114.27,1
2017-05-25,114.58,115.2,114.47,114.94,0
2017-05-24,114.49,114.9,114.35,114.57,0
2017-05-23,114.32,114.8,113.85,114.52,0
2017-05-22,114.47,114.94,113.83,114.33,0
2017-05-19,113.77,114.52,113.36,114.43,0
2017-05-18,113.2,113.89,112.47,113.78,0
2017-05-17,114.73,114.81,113.16,113.2,1
2017-05-16,114.17,115.0,113.83,114.72,0
2017-05-15,113.12,114.25,113.0,114.19,0
2017-05-12,112.97,113.46,112.61,113.27,0
2017-05-11,113.28,113.42,112.67,112.98,0
2017-05-10,113.16,113.47,112.84,113.28,0
2017-05-09,113.38,113.76,112.91,113.16,0
2017-05-08,114.17,114.58,112.97,113.38,1
2017-05-05,114.02,114.28,113.41,114.21,0
2017-05-04,113.33,114.06,113.14,114.03,0
2017-05-03,112.94,113.62,112.89,113.36,0
2017-05-02,112.27,113.11,112.19,112.94,0
2017-05-01,111.83,112.48,111.77,112.25,0
2017-04-28,111.89,112.64,111.67,112.08,0
2017-04-27,111.81,112.42,111.61,111.92,0
2017-04-26,111.81,112.38,111.64,111.81,0
2017-04-25,110.24,111.96,110.03,111.81,0
2017-04-24,111.44,111.73,110.05,110.24,0
2017-04-21,109.44,109.66,109.05,109.54,0
2017-04-20,109.01,109.93,108.95,109.46,0
2017-04-19,108.84,109.45,108.75,109.03,0
2017-04-18,108.41,108.99,108.3,108.83,0
2017-04-17,108.08,108.58,107.67,108.42,0
2017-04-14,108.46,108.76,107.97,108.05,0
2017-04-13,108.69,108.97,108.39,108.44,0
2017-04-12,108.79,109.09,108.55,108.69,0
2017-04-11,110.0,110.08,108.78,108.8,0
2017-04-10,110.14,110.53,109.89,109.98,0
2017-04-07,110.27,110.43,109.68,110.08,0
2017-04-06,110.14,110.66,109.66,110.28,0
2017-04-05,110.53,110.94,110.12,110.17,0
2017-04-04,110.7,110.78,109.97,110.53,0
2017-04-03,111.06,111.46,110.56,110.71,0
2017-03-31,111.78,112.11,111.01,111.05,0
2017-03-30,111.42,111.83,111.23,111.78,0
2017-03-29,111.98,112.22,111.03,111.42,0
2017-03-28,112.26,112.47,111.8,112.0,0
2017-03-27,112.22,112.48,111.56,112.27,0
2017-03-24,111.72,112.39,111.61,112.31,0
2017-03-23,112.17,112.44,111.5,111.69,0
2017-03-22,112.41,112.49,111.73,112.14,0
2017-03-21,112.68,113.33,112.25,112.41,0
2017-03-20,112.86,113.27,112.63,112.7,0
2017-03-17,113.72,113.94,112.73,112.87,0
2017-03-16,113.33,113.89,113.06,113.72,0
2017-03-15,113.61,113.98,113.14,113.34,0
2017-03-14,114.07,114.34,113.48,113.6,0
2017-03-13,113.54,114.09,113.21,114.06,0
2017-03-10,113.58,114.23,113.45,113.5,0
2017-03-09,112.7,113.84,112.6,113.57,0
2017-03-08,112.5,113.14,112.05,112.7,0
2017-03-07,112.53,112.73,112.11,112.47,0
2017-03-06,113.17,113.25,112.45,112.53,1
2017-03-03,112.9,113.37,112.63,113.15,0
2017-03-02,112.72,113.22,112.64,112.91,0
2017-03-01,112.12,112.97,112.03,112.72,0
2017-02-28,111.71,112.25,111.34,112.13,0
2017-02-27,111.34,111.82,111.03,111.72,0
2017-02-24,111.88,112.23,111.08,111.34,0
2017-02-23,112.14,112.34,111.81,111.89,0
2017-02-22,112.58,112.72,111.49,112.13,0
2017-02-21,112.72,113.06,112.36,112.59,0
2017-02-20,112.61,113.03,112.42,112.78,0
2017-02-17,113.52,113.83,112.48,112.56,1
2017-02-16,113.53,113.84,113.28,113.56,0
2017-02-15,113.55,113.8,113.19,113.56,0
2017-02-14,113.08,113.67,112.75,113.56,0
2017-02-13,112.91,113.61,112.89,113.11,0
2017-02-10,113.07,113.72,112.68,112.93,0
2017-02-09,112.56,113.23,112.28,113.06,0
2017-02-08,112.64,112.75,112.14,112.56,0
2017-02-07,112.8,113.0,112.18,112.65,0
2017-02-06,113.03,113.59,112.54,112.75,0
2017-02-03,113.62,113.97,113.06,113.55,0
2017-02-02,113.98,114.19,113.44,113.64,0
2017-02-01,114.02,114.81,113.76,114.04,0
2017-01-31,114.29,114.68,113.49,114.02,0
2017-01-30,115.14,115.23,113.91,114.33,1
2017-01-27,114.62,115.49,114.45,115.1,0
2017-01-26,113.36,114.78,113.25,114.55,0
2017-01-25,113.67,113.91,113.12,113.34,0
2017-01-24,113.12,113.8,112.89,113.67,0
2017-01-23,114.17,114.28,112.88,113.09,1
2017-01-20,114.24,114.64,114.03,114.41,0
2017-01-19,113.83,114.39,113.59,114.16,0
2017-01-18,112.39,113.94,112.33,113.83,0
2017-01-17,112.86,113.42,112.37,112.46,0
2017-01-16,113.34,113.42,112.53,112.81,0
2017-01-13,113.49,114.23,113.35,113.5,0
2017-01-12,113.88,113.98,113.01,113.46,0
2017-01-11,113.86,114.39,112.94,113.81,0
2017-01-10,114.32,114.65,113.75,113.85,0
2017-01-09,114.8,115.47,114.21,114.3,0
2017-01-06,114.26,115.22,113.97,114.82,0
2017-01-05,114.84,114.98,113.78,114.23,0
2017-01-04,114.68,115.12,114.31,114.88,0
2017-01-03,114.86,115.2,114.23,114.62,0
2017-01-02,114.88,115.25,114.31,114.82,0
2016-12-30,113.98,115.58,113.86,114.78,0
2016-12-29,113.98,114.16,113.36,113.94,0
2016-12-28,114.14,114.64,113.77,114.02,0
2016-12-27,114.02,114.48,113.98,114.22,0
2016-12-26,114.36,114.45,113.89,113.99,0
2016-12-23,114.67,114.78,114.06,114.31,0
2016-12-22,114.5,114.95,114.3,114.59,0
2016-12-21,114.5,114.94,114.19,114.48,0
2016-12-20,114.04,115.06,113.82,114.54,0
2016-12-19,114.77,115.01,113.84,113.97,1
2016-12-16,114.8,115.23,114.56,114.99,0
2016-12-15,114.69,115.44,114.19,114.73,0
2016-12-14,113.78,114.95,113.54,114.71,0
2016-12-13,113.55,114.17,113.11,113.81,0
2016-12-12,113.28,114.31,113.03,113.5,0
2016-12-09,112.25,113.44,112.03,113.36,0
2016-12-08,112.95,113.31,112.01,112.2,0
2016-12-07,112.92,113.38,112.62,112.91,0
2016-12-06,113.07,113.44,112.6,112.87,0
2016-12-05,112.36,113.88,110.94,113.11,0
2016-12-02,112.89,113.12,112.17,112.28,1
2016-12-01,112.52,113.19,112.11,112.94,0
2016-11-30,111.08,112.59,110.78,112.48,0
2016-11-29,110.47,111.56,110.16,111.08,0
2016-11-28,111.52,111.69,110.35,110.49,1
2016-11-25,111.47,111.95,111.06,111.58,0
2016-11-24,110.67,111.62,110.31,111.44,0
2016-11-23,109.89,111.07,109.6,110.63,0
2016-11-22,109.85,110.07,109.4,109.9,0
2016-11-21,109.78,110.19,109.47,109.86,0
2016-11-18,109.42,109.95,109.12,109.84,0
2016-11-17,108.87,109.44,108.4,109.34,0
2016-11-16,108.94,109.47,108.61,108.86,0
2016-11-15,108.64,109.14,108.21,108.98,0
2016-11-14,107.8,108.8,107.69,108.64,0
2016-11-11,108.28,108.5,107.5,107.92,0
2016-11-10,107.35,108.41,106.83,108.23,0
2016-11-09,107.56,107.78,105.47,107.34,0
2016-11-08,107.28,107.82,106.94,107.53,0
2016-11-07,106.45,107.36,106.21,107.23,0
2016-11-04,105.78,106.62,105.53,106.48,0
2016-11-03,106.13,106.42,105.57,105.74,0
2016-11-02,106.79,106.9,106.05,106.14,0
2016-11-01,106.0,106.98,105.73,106.78,0
2016-10-31,106.03,106.36,105.58,105.97,0
2016-10-28,105.98,106.28,105.72,105.91,0
2016-10-27,105.19,106.06,104.92,105.97,0
2016-10-26,104.84,105.37,104.52,105.17,0
2016-10-25,104.91,105.26,104.63,104.81,0
2016-10-24,104.39,105.19,104.34,104.86,0
2016-10-21,104.67,104.98,103.98,104.52,0
2016-10-20,104.67,105.44,104.39,104.71,0
2016-10-19,104.86,105.03,104.22,104.61,0
2016-10-18,105.09,105.5,104.81,104.92,0
2016-10-17,105.05,105.47,104.84,105.03,0
2016-10-14,105.14,105.7,104.89,105.23,0
2016-10-13,105.19,105.62,104.53,105.14,0
2016-10-12,104.63,105.65,104.47,105.19,0
2016-10-11,105.47,105.84,104.31,104.69,0
2016-10-10,105.21,105.74,105.13,105.45,0
2016-10-07,106.02,106.11,105.12,105.3,0
2016-10-06,106.25,106.38,105.72,105.99,0
2016-10-05,105.05,106.48,104.88,106.25,0
2016-10-04,104.43,105.4,104.23,105.11,0
2016-10-03,104.32,104.59,104.06,104.41,0
2016-09-30,104.57,105.3,103.63,104.31,0
2016-09-29,103.61,105.27,103.56,104.56,0
2016-09-28,103.44,103.84,103.24,103.67,0
2016-09-27,103.47,104.19,103.12,103.45,0
2016-09-26,104.03,104.32,103.43,103.51,0
2016-09-23,103.96,104.41,103.68,104.03,0
2016-09-22,103.03,104.41,102.89,104.0,0
2016-09-21,103.91,104.81,102.83,103.01,0
2016-09-20,104.05,104.3,103.67,103.86,0
2016-09-19,104.19,104.53,103.6,104.02,0
2016-09-16,105.03,105.15,104.17,104.3,0
2016-09-15,105.24,105.63,104.75,105.05,1
2016-09-14,105.06,105.88,104.78,105.22,0
2016-09-13,104.78,105.4,104.33,105.02,0
2016-09-12,105.16,105.33,104.44,104.8,0
2016-09-09,105.42,105.78,104.85,105.27,0
2016-09-08,104.92,105.44,104.66,105.38,0
2016-09-07,105.19,105.3,104.31,104.91,0
2016-09-06,105.57,105.89,104.96,105.21,0
2016-09-05,106.02,106.28,105.36,105.56,0
2016-09-02,105.35,106.42,105.28,106.01,0
2016-09-01,105.17,105.63,104.74,105.34,0
2016-08-31,104.66,105.4,104.48,105.12,0
2016-08-30,104.21,104.95,104.0,104.66,0
2016-08-29,104.13,104.83,103.99,104.18,0
2016-08-26,103.86,104.33,103.46,103.96,0
2016-08-25,103.88,104.23,103.72,103.88,0
2016-08-24,104.03,104.36,103.52,103.88,0
2016-08-23,104.3,104.47,103.98,104.07,0
2016-08-22,104.38,104.95,104.08,104.25,0
2016-08-19,104.65,105.15,104.15,104.29,0
2016-08-18,104.18,104.86,103.65,104.68,0
2016-08-17,104.33,105.06,103.95,104.22,0
2016-08-16,104.08,104.47,103.25,104.31,0
2016-08-15,103.8,104.17,103.5,104.08,0
2016-08-12,104.52,104.88,103.56,103.96,0
2016-08-11,103.86,104.7,103.58,104.5,0
2016-08-10,103.89,104.0,103.28,103.86,0
2016-08-09,104.31,104.36,103.62,103.83,0
2016-08-08,103.82,104.53,103.82,104.27,0
2016-08-05,103.89,104.3,103.42,103.81,0
2016-08-04,104.03,104.58,103.7,103.89,0
2016-08-03,104.64,105.02,103.84,104.03,0
2016-08-02,105.7,106.24,104.38,104.64,0
2016-08-01,105.28,106.04,105.18,105.73,0
2016-07-29,107.34,107.46,105.16,105.31,0
2016-07-28,106.92,107.58,106.09,107.31,0
2016-07-27,105.45,107.41,105.39,106.89,0
2016-07-26,107.31,107.47,105.22,105.45,0
2016-07-25,107.36,108.06,107.2,107.31,0
2016-07-22,107.36,107.97,107.11,107.43,0
2016-07-21,108.18,108.95,106.81,107.35,1
2016-07-20,107.66,108.48,107.28,108.24,0
2016-07-19,108.06,108.22,107.36,107.69,0
2016-07-18,106.63,108.21,106.63,108.06,0
2016-07-15,107.43,108.51,106.37,106.69,0
2016-07-14,106.09,108.33,105.64,107.41,0
2016-07-13,105.91,106.55,105.17,106.05,0
2016-07-12,104.58,106.52,103.97,105.89,0
2016-07-11,102.22,104.77,102.16,104.59,0
2016-07-08,103.09,103.27,102.08,102.25,0
2016-07-07,103.96,104.01,102.79,103.01,0
2016-07-06,104.17,104.22,102.42,103.92,0
2016-07-05,105.55,105.73,103.85,104.14,1
2016-07-04,105.33,105.77,105.13,105.58,0
2016-07-01,105.81,106.0,104.92,105.34,0
2016-06-30,104.93,105.9,104.31,105.82,0
2016-06-29,104.61,105.08,103.97,104.95,0
2016-06-28,104.21,105.0,103.76,104.62,0
2016-06-27,104.83,105.28,103.47,104.25,0
2016-06-24,110.83,111.48,101.92,105.0,1
2016-06-23,108.9,110.91,108.51,110.79,0
2016-06-22,108.81,109.56,108.5,108.92,0
2016-06-21,108.05,109.37,107.71,108.86,0
2016-06-20,108.63,109.33,107.78,108.01,0
2016-06-17,108.1,108.76,107.95,108.47,0
2016-06-16,110.3,110.36,107.12,108.02,0
2016-06-15,110.16,110.4,109.57,110.28,0
2016-06-14,110.12,110.46,109.35,110.16,0
2016-06-13,110.81,110.92,109.53,110.17,0
2016-06-10,111.09,111.47,110.42,110.91,0
2016-06-09,111.53,111.69,110.27,111.03,1
2016-06-08,111.17,111.64,110.58,111.53,0
2016-06-07,110.85,111.89,110.57,111.23,0
2016-06-06,108.94,110.97,108.88,110.82,0
2016-06-03,109.92,110.42,109.05,109.14,0
2016-06-02,110.83,111.0,109.64,109.94,0
2016-06-01,111.44,111.56,110.35,110.85,0
2016-05-31,111.97,112.39,111.17,111.42,0
2016-05-30,110.84,112.22,110.84,112.0,0
2016-05-27,110.97,111.2,110.42,110.83,0
2016-05-26,111.11,111.19,110.5,110.95,0
2016-05-25,110.72,111.52,110.61,111.19,0
2016-05-24,110.39,110.97,110.19,110.73,0
2016-05-23,111.02,111.28,110.2,110.39,0
2016-05-20,111.03,111.62,110.83,111.24,0
2016-05-19,111.61,111.81,110.86,111.0,0
2016-05-18,111.26,111.99,110.88,111.56,0
2016-05-17,111.5,112.19,111.19,111.3,0
2016-05-16,111.33,111.67,111.19,111.5,0
2016-05-13,112.37,112.45,111.23,111.34,1
2016-05-12,111.62,112.83,111.41,112.36,0
2016-05-11,111.96,112.13,111.4,111.64,0
2016-05-10,111.53,112.34,111.44,111.95,0
2016-05-09,110.14,111.98,110.03,111.53,0
2016-05-06,110.86,111.02,109.83,110.16,0
2016-05-05,111.75,111.94,110.58,110.83,0
2016-05-04,111.73,112.31,111.31,111.75,0
2016-05-03,111.48,111.9,110.88,111.77,0
2016-05-02,110.88,111.78,110.74,111.49,0
2016-04-29,111.82,111.96,110.71,110.83,0
2016-04-28,114.8,115.08,111.67,111.83,1
2016-04-27,114.33,114.94,113.96,114.77,0
2016-04-26,114.08,114.65,113.44,114.34,0
2016-04-25,114.22,114.34,113.55,114.06,0
2016-04-22,112.16,114.35,112.06,114.24,0
2016-04-21,112.97,113.72,112.06,112.22,0
2016-04-20,113.44,113.81,112.75,113.0,0
2016-04-19,112.83,114.07,112.66,113.53,0
2016-04-18,111.79,113.16,111.41,112.87,0
2016-04-15,113.03,113.54,112.12,112.41,0
2016-04-14,113.01,113.46,112.56,113.14,0
2016-04-13,113.66,113.91,112.84,113.09,0
2016-04-12,113.11,113.97,112.83,113.63,0
2016-04-11,113.27,113.8,112.81,113.15,0
2016-04-08,113.17,114.22,112.96,113.22,0
2016-04-07,114.83,114.92,112.63,113.24,0
2016-04-06,115.39,115.59,114.34,114.87,0
2016-04-05,116.04,116.17,114.86,115.43,0
2016-04-04,116.44,116.66,115.68,116.09,0
2016-04-01,116.98,117.3,116.27,116.62,0
2016-03-31,116.47,117.5,116.03,117.06,0
2016-03-30,116.47,117.25,115.97,116.5,0
2016-03-29,116.42,116.86,116.06,116.56,0
2016-03-28,115.61,116.59,115.5,116.5,0
2016-03-25,115.68,116.14,115.31,115.66,0
2016-03-24,115.14,115.75,114.99,115.73,0
2016-03-23,115.45,116.02,114.89,115.23,1
2016-03-22,115.39,115.78,114.41,115.53,0
2016-03-21,114.92,115.54,114.42,115.43,0
2016-03-18,115.08,115.47,114.47,115.0,0
2016-03-17,115.22,115.54,114.17,115.11,0
2016-03-16,114.57,115.47,114.34,115.24,0
2016-03-15,115.25,115.49,114.09,114.65,0
2016-03-14,115.77,115.97,114.85,115.29,0
2016-03-11,114.82,116.03,114.42,115.72,0
2016-03-10,113.64,115.59,113.07,114.88,0
2016-03-09,113.0,113.8,111.86,113.73,0
2016-03-08,113.95,114.12,112.82,113.03,0
2016-03-07,114.42,114.86,113.24,114.0,0
2016-03-04,114.52,114.94,113.94,114.46,0
2016-03-03,113.78,114.85,113.65,114.5,0
2016-03-02,114.24,114.72,113.56,113.84,0
2016-03-01,112.82,114.47,112.28,114.31,0
2016-02-29,114.33,114.42,112.46,112.86,1
2016-02-26,114.06,114.52,113.56,114.37,0
2016-02-25,113.37,114.27,112.95,114.1,0
2016-02-24,113.03,113.47,112.26,113.44,0
2016-02-23,112.89,113.32,112.16,113.11,0
2016-02-22,113.6,114.08,112.79,112.95,0
2016-02-19,113.96,114.23,113.2,113.67,0
2016-02-18,114.91,115.19,113.76,114.02,0
2016-02-17,115.29,115.67,114.57,114.98,0
2016-02-16,116.0,116.38,114.91,115.39,0
2016-02-15,115.8,116.41,115.53,116.06,0
2016-02-12,115.55,116.32,114.71,115.85,0
2016-02-11,116.34,116.67,114.35,115.55,0
2016-02-10,118.27,118.46,116.22,116.4,1
2016-02-09,117.29,118.68,116.0,118.34,0
2016-02-08,117.83,118.3,116.59,117.36,0
2016-02-05,117.47,118.08,117.11,117.96,0
2016-02-04,117.38,117.97,116.85,117.56,0
2016-02-03,117.7,117.84,116.75,117.4,0
2016-02-02,118.54,118.78,117.45,117.78,1
2016-02-01,118.26,119.13,118.23,118.63,0
2016-01-29,117.12,119.07,116.69,118.31,0
2016-01-28,116.81,117.5,116.42,117.22,0
2016-01-27,116.37,117.2,115.96,116.9,0
2016-01-26,116.75,116.95,116.08,116.44,0
2016-01-25,116.86,117.24,116.5,116.8,0
2016-01-22,116.82,117.42,116.14,116.91,0
2016-01-21,116.33,117.06,115.25,116.85,0
2016-01-20,117.14,117.35,115.67,116.4,0
2016-01-19,116.61,117.64,116.47,117.23,0
2016-01-18,116.61,117.03,116.34,116.72,0
2016-01-15,117.33,117.7,116.5,116.78,0
2016-01-14,116.95,117.69,116.46,117.44,0
2016-01-13,117.31,117.84,116.75,116.96,0
2016-01-12,117.46,117.95,117.07,117.39,0
2016-01-11,117.95,118.38,116.98,117.5,0
2016-01-08,118.39,118.89,117.83,118.03,0
2016-01-07,117.52,118.52,116.69,118.47,0
2016-01-06,117.98,118.25,117.05,117.59,0
2016-01-05,119.12,119.48,117.49,118.05,0
2016-01-04,120.03,120.46,118.45,119.19,0
2016-01-01,120.07,120.16,119.97,120.15,0
2015-12-31,121.84,122.05,119.75,120.07,0
2015-12-30,121.2,122.34,121.08,121.88,0
2015-12-29,121.73,122.07,121.03,121.3,0
2015-12-28,121.81,122.34,121.48,121.84,0
2015-12-25,122.01,122.59,121.39,121.94,0
2015-12-24,121.95,122.93,121.57,122.09,0
2015-12-23,122.53,123.08,121.49,122.06,0
2015-12-22,122.09,122.77,121.69,122.7,0
2015-12-21,122.01,122.55,121.7,122.17,0
2015-12-18,123.01,124.15,121.54,122.07,0
2015-12-17,123.37,123.97,122.5,123.15,0
2015-12-16,122.68,123.94,122.48,123.44,0
2015-12-15,122.86,123.28,122.45,122.71,0
2015-12-14,122.89,123.4,122.37,122.83,0
2015-12-11,123.09,123.69,122.64,122.91,0
2015-12-10,123.56,123.89,122.58,123.14,0
2015-12-09,123.88,124.13,122.95,123.51,0
2015-12-08,123.31,124.04,122.96,123.93,0
2015-12-07,123.51,123.7,122.78,123.35,0
2015-12-04,123.32,123.78,122.56,123.56,0
2015-12-03,120.94,123.89,120.31,123.43,0
2015-12-02,119.73,121.1,119.51,121.03,0
2015-12-01,119.63,119.91,119.17,119.77,0
2015-11-30,119.14,120.09,118.9,119.66,0
2015-11-27,119.74,120.12,118.59,119.18,0
2015-11-26,120.05,120.26,119.44,119.78,0
2015-11-25,120.43,120.69,119.71,120.15,0
2015-11-24,120.53,120.81,120.15,120.51,0
2015-11-23,120.6,121.06,120.33,120.61,0
2015-11-20,121.24,121.55,120.26,120.65,0
2015-11-19,121.14,121.69,120.61,121.32,0
2015-11-18,121.64,121.86,120.78,121.22,0
2015-11-17,121.88,122.44,121.27,121.69,0
2015-11-16,121.53,122.5,121.07,122.06,0
2015-11-13,122.63,122.84,121.58,121.82,0
2015-11-12,122.16,122.88,121.82,122.59,0
2015-11-11,122.36,122.75,122.04,122.25,0
2015-11-10,122.79,123.09,122.05,122.43,0
2015-11-09,122.33,123.47,122.33,122.76,0
2015-11-06,122.29,122.82,121.53,122.32,0
2015-11-05,122.34,122.62,121.76,122.34,0
2015-11-04,122.15,122.67,121.82,122.36,0
2015-11-03,122.34,122.62,121.85,122.15,0
2015-11-02,122.01,122.67,121.75,122.36,0
2015-10-30,122.39,122.76,121.54,122.09,0
2015-10-29,121.68,122.48,121.08,122.43,0
2015-10-28,122.15,122.69,121.45,121.86,0
2015-10-27,123.03,123.26,121.78,122.19,0
2015-10-26,124.03,124.18,122.83,123.12,0
2015-10-23,124.04,124.28,123.35,124.1,0
2015-10-22,124.95,125.21,123.5,124.06,0
2015-10-21,125.27,125.91,124.78,124.98,0
2015-10-20,124.87,126.06,124.71,125.33,0
2015-10-19,125.16,125.34,124.6,124.89,0
2015-10-16,124.99,125.68,124.53,125.27,0
2015-10-15,125.07,125.56,124.06,125.02,0
2015-10-14,124.95,125.47,124.63,125.12,0
2015-10-13,124.59,125.3,124.2,125.02,0
2015-10-12,124.94,125.3,124.45,124.76,0
2015-10-09,124.17,125.47,123.77,125.1,0
2015-10-08,123.3,124.42,122.99,124.13,0
2015-10-07,124.29,124.53,123.02,123.27,1
2015-10-06,123.51,124.45,123.07,124.36,0
2015-10-05,123.37,124.09,123.09,123.53,0
2015-10-02,122.72,123.71,122.31,123.47,0
2015-10-01,123.1,123.36,122.18,122.72,0
2015-09-30,123.22,123.75,122.38,123.16,0
2015-09-29,123.11,123.66,122.72,123.25,0
2015-09-28,123.1,123.3,122.28,123.16,0
2015-09-25,123.11,124.02,122.47,123.23,0
2015-09-24,122.73,123.42,122.29,123.15,0
2015-09-23,123.11,123.7,122.51,122.8,0
2015-09-22,123.96,124.16,122.82,123.22,0
2015-09-21,123.78,124.72,123.5,124.05,0
2015-09-18,124.88,125.33,123.54,123.91,0
2015-09-17,124.05,125.46,123.99,125.02,0
2015-09-16,123.6,124.87,123.3,124.14,0
2015-09-15,124.21,124.66,123.07,123.72,1
2015-09-14,124.1,124.78,123.47,124.15,0
2015-09-11,123.83,124.61,123.08,124.45,0
2015-09-10,123.44,124.39,122.91,123.92,0
2015-09-09,122.39,124.19,122.25,123.62,0
2015-09-08,122.35,123.35,122.02,122.44,0
2015-09-07,122.27,123.0,122.06,122.31,0
2015-09-04,123.28,123.56,121.84,122.44,0
2015-09-03,124.21,124.56,122.65,123.37,0
2015-09-02,124.54,125.34,123.65,124.22,0
2015-09-01,125.34,125.84,124.23,124.52,0
2015-08-31,126.3,126.36,125.1,125.36,0
2015-08-28,125.23,126.55,125.07,126.47,0
2015-08-27,125.63,126.52,124.88,125.28,0
2015-08-26,126.46,127.06,125.2,125.66,0
2015-08-25,127.12,128.41,126.09,126.56,0
2015-08-24,128.63,129.08,125.17,127.25,1
2015-08-21,128.7,129.06,128.07001,128.89,0
2015-08-20,128.07001,128.91,127.91,128.74001,0
2015-08-19,127.25,128.42999,126.98,128.27,0
2015-08-18,127.05,127.62,126.85,127.3,0
2015-08-17,127.16,127.68,126.85,127.03,1
2015-08-14,127.36,127.66,126.89,127.38,0
2015-08-13,127.24,127.82,126.97,127.43,0
2015-08-12,126.53,128.05,126.13,127.33,0
2015-08-11,126.66,127.44,126.24,126.67,0
2015-08-10,126.11,127.11,125.89,126.69,0
2015-08-07,127.06,127.46,126.0,126.27,0
2015-08-06,127.51,127.75,126.7,127.18,0
2015-08-05,127.1,127.66,126.64,127.56,0
2015-08-04,127.91,128.33,126.88,127.08,0
2015-08-03,128.3,128.62,127.63,127.96,0
2015-07-31,127.94,129.5,127.86,128.31,0
2015-07-30,128.0,128.46001,127.7,128.08,0
2015-07-29,128.31,128.89999,127.79,128.03,0
2015-07-28,127.92,128.56,127.78,128.38,0
2015-07-27,128.38,129.44,127.76,128.0,0
2015-07-24,129.0,129.41,128.25,128.56,0
2015-07-23,129.14,129.96001,128.83,129.10001,0
2015-07-22,129.21001,129.44,128.52,129.2,0
